WindowDur_ms	VPcost	UnitID	Rate	SRps	CF_Hz_log	HearingStatus	VPdistance	Precision
1300	8	Q358_t2_u7	77.98	43.1	3.20683071987192	0	0.0665506957934825	2.70979127899684
1300	8	Q358_t2_u8	106.9	23.7666666666667	3.16701209545303	0	0.0604222763348092	2.80639742854613
1300	8	Q358_t3_u1	109.9	58.8	3.55681262446277	0	0.0398245505103863	3.22327170986902
1300	8	Q358_t3_u3	95.3214285714286	79.8	3.75062392626845	0	0.0622706737066351	2.77626469103578
1300	8	Q358_t3_u4	63.66	3.43333333333333	3.67129045438391	0	0.0790713169699686	2.53740508729033
1300	8	Q358_t3_u6	124.02	45.4333333333333	3.03916474312599	0	0.0469184982377273	3.05934326257765
1300	8	Q358_t3_u7	99.125	38.4333333333333	3.14956575749598	0	0.0623215011219851	2.77544879038649
1300	8	Q358_t5_u2	115.8	44.6333333333333	3.30976515263373	0	0.0516422137114452	2.96341584576904
1300	8	Q360_t1_u2	139.32	51.5	3.26147974936404	0	0.0479813331671204	3.03694323606415
1300	8	Q360_t2_u1	153.26	57.7333333333333	3.60478391116539	0	0.0331648713833692	3.40626405409538
1300	8	Q360_t2_u2	121.92	59.7	3.57606693525506	0	0.0580107084299232	2.84712765737526
1300	8	Q360_t2_u3	98.5294117647059	30.3666666666667	3.39778777028846	0	0.0565449965352421	2.87271855893319
1300	8	Q360_t3_u2	142.423076923077	68.1	3.19504634715747	0	0.0492180077554382	3.01149571116027
1300	8	Q360_t3_u3	43.6739130434783	7.23333333333333	3.14099126987511	0	0.0922992388391386	2.38271938410388
1300	8	Q360_t3_u4	44.3	1.7	3.30017802870144	0	0.0898665523183931	2.40942946103435
1300	8	Q360_t4_u1	43.84375	6.03333333333333	3.14956575749598	0	0.0788222910173985	2.54055944119012
1300	8	Q360_t4_u2	117.54	36.9666666666667	3.14956575749598	0	0.0499503005802075	2.99672675628391
1300	8	Q360_t4_u4	114.84	24.7666666666667	3.13571992710076	0	0.0468401292951591	3.06101497989864
1300	8	Q360_t4_u5	91.04	18.1	3.16323157378182	0	0.0602998253970403	2.80842607082466
1300	8	Q360_t4_u6	105.34	28.1666666666667	3.16323157378182	0	0.0548779518380409	2.90264361699635
1300	8	Q360_t4_u7	107.68	31.5333333333333	3.13571992710076	0	0.058344394324096	2.84139199471726
1300	8	Q360_t4_u8	83.78	24.9	3.30281657714754	0	0.0654034450560622	2.72718034520815
1300	8	Q360_t4_u10	98.9130434782609	41.3333333333333	3.22951430208626	0	0.0507098086527732	2.98163592254511
1300	8	Q360_t5_u2	80.96	24.7333333333333	2.92013003107762	0	0.0694554627561442	2.66706955547923
1300	8	Q360_t5_u3	88.02	27.9	3.16323157378182	0	0.0757259208075379	2.58063476225451
1300	8	Q360_t5_u4	81.62	57.4666666666667	2.97012403320584	0	0.0566582924909617	2.87071692109173
1300	8	Q360_t5_u5	65.56	36.5	3.0636275454137	0	0.0718481642815453	2.63320021610089
1300	8	Q360_t5_u6	78.66	31.6	3.13571992710076	0	0.0657479926940637	2.72192613775815
1300	8	Q360_t5_u7	38.36	11.2333333333333	3.07844416822662	0	0.0977169348637186	2.32568039960399
1300	8	Q360_t5_u8	71.98	26.6	3.0636275454137	0	0.0835809372225063	2.48193980854706
1300	8	Q360_t5_u9	97.74	54.6333333333333	3.09305662353928	0	0.0660562077731299	2.71724926646306
1300	8	Q360_t6_u1	85.94	47.3333333333333	3.09305662353928	0	0.0674788312982443	2.69594134068606
1300	8	Q360_t6_u3	72.56	28.1333333333333	3.1256221354637	0	0.0763078900883477	2.57297893727857
1300	8	Q360_t6_u4	50.2105263157895	41.7333333333333	3.13960054289439	0	0.0926069300023555	2.37939130209183
1300	8	Q360_t7_u2	94.56	44.9333333333333	3.1256221354637	0	0.065840261091519	2.72052375707564
1300	8	Q360_t8_u3	124.3	93.1333333333333	3.37214429747148	0	0.0562587401222031	2.87779387001754
1300	8	Q361_t1_u1	146.38	104.733333333333	3.83959381127045	0	0.0465898469685207	3.06637263780101
1300	8	Q361_t1_u2	17.8	1.06666666666667	3.80411669836728	0	0.15271437580674	1.87918592707134
1300	8	Q361_t1_u3	164.62	97	3.59592002362397	0	0.0495768653717628	3.00423097801714
1300	8	Q361_t1_u5	123.2	50.8333333333333	3.52204995072851	0	0.0517528106487659	2.96127653625806
1300	8	Q361_t1_u6	109.631578947368	62.4666666666667	3.58510685771022	0	0.0591584909960603	2.82753514863084
1300	8	Q361_t1_u7	73	28.2666666666667	3.49083997784482	0	0.0688119655172541	2.67637763176277
1300	8	Q361_t1_u8	113.5	70.6333333333333	3.54844972215398	0	0.0616520780309036	2.78624834303144
1300	8	Q361_t1_u9	114.783333333333	61.9333333333333	3.5428239369159	0	0.0384177289590479	3.25923623429338
1300	8	Q361_t1_u10	28.3	1.73333333333333	3.48488351066827	0	0.123083226647448	2.0948945130168
1300	8	Q361_t1_u11	106.375	37.0666666666667	3.50456786529975	0	0.0542187210582471	2.91472902319707
1300	8	Q361_t1_u12	114.444444444444	16.6666666666667	3.46745924372984	0	0.0528995652296971	2.93936015887194
1300	8	Q361_t1_u13	74.92	3.8	3.45729823647806	0	0.0769138559897414	2.56506923678014
1300	8	Q361_t1_u14	64.66	6.93333333333333	3.50711576200065	0	0.0796676712413565	2.5298914060741
1300	8	Q361_t1_u15	104.884615384615	82.1333333333333	3.66848403369835	0	0.0592736257438784	2.82559083171312
1300	8	Q361_t1_u16	29.4375	1.1	3.55459655168739	0	0.116658255386317	2.14850651245459
1300	8	Q361_t1_u18	52.18	4.23333333333333	3.47751964367187	0	0.0783755763600638	2.54624292617968
1300	8	Q361_t1_u19	88.6	20.8	3.57298043123775	0	0.0565913713415168	2.87189875519117
1300	8	Q361_t1_u20	39.92	6.3	3.52637664824389	0	0.105563258399171	2.24844490007833
1300	8	Q361_t1_u21	95.34	20.3	3.48748131754293	0	0.0582215018782975	2.84350054439317
1300	8	Q361_t2_u1	91.48	49.4666666666667	3.72482851531549	0	0.0653612075315321	2.72782635351641
1300	8	Q361_t2_u2	105.357142857143	76.0666666666667	3.71697182906629	0	0.0619880081047211	2.78081433031044
1300	8	Q361_t2_u3	35.56	9.8	3.74803273392681	0	0.116956120012298	2.14595645716039
1300	8	Q361_t2_u4	102.12	79.1333333333333	3.73262361609217	0	0.0641672220776259	2.74626275820466
1300	8	Q361_t2_u5	56.58	13.9	3.25469325486287	0	0.0825913222998086	2.49385066087711
1300	8	Q361_t2_u6	81	34.7	3.20371142018008	0	0.0748033869742934	2.59289211462184
1300	8	Q361_t2_u7	51.36	21.9333333333333	3.30328889490378	0	0.0943606557049346	2.36063107549548
1300	8	Q361_t2_u8	33.68	15.1	3.36098382892974	0	0.12438032929986	2.08441123577927
1300	8	Q361_t2_u9	73.36	23.7333333333333	3.29135218641248	0	0.0712365014773421	2.64174993073144
1300	8	Q362_t1_u2	121.307692307692	36.8333333333333	3.72450064067991	0	0.0537088316681031	2.92417782789672
1300	8	Q362_t1_u3	157.54	76.3666666666667	3.7852316042184	0	0.043975626749543	3.12411973605433
1300	8	Q362_t1_u4	164.16	23.8	3.732298302585	0	0.0381710904994997	3.26567684308896
1300	8	Q362_t2_u1	89.9283333333333	26.4666666666667	3.83959381127045	0	0.0584981042792549	2.83876093075222
1300	8	Q362_t2_u2	143.083333333333	45.8	3.5869772318912	0	0.0377992313718723	3.27546651064079
1300	8	Q362_t2_u3	137.52	13.0666666666667	3.47297869009587	0	0.0391209567285987	3.24109697786205
1300	8	Q362_t3_u2	110	64.7	3.86028353424057	0	0.0684232076638734	2.68204321856911
1300	8	Q362_t3_u3	80.3	9.16666666666667	3.59592002362397	0	0.0600144904024755	2.81316923921016
1300	8	Q362_t3_u4	159.166666666667	42.2	3.30976515263373	0	0.0431861420783966	3.14223562041696
1300	8	Q362_t3_u5	132.415019762846	74.7	2.96338068492947	0	0.0446646372687723	3.10857320301272
1300	8	Q362_t3_u6	66.84	0.2	3.05745034096831	0	0.0582442951055764	2.84310912943427
1300	8	Q362_t3_u8	101.72	28.7666666666667	3.29790346190796	0	0.0461914674653335	3.07496018484871
1300	8	Q362_t3_u9	31.77	0.166666666666667	3.15761175912432	0	0.0728105435664308	2.61989450505702
1300	8	Q362_t3_u10	95.4408333333333	2.3	3.18697685892444	0	0.0621998026717822	2.77740345172142
1300	8	Q362_t3_u11	155.405833333333	8.13333333333333	3.30006844783757	0	0.0386340189839107	3.25362206981982
1300	8	Q362_t3_u12	113	40.7333333333333	3.32360819177735	0	0.0516407968715266	2.96344328183835
1300	8	Q362_t3_u13	149.5	44.4666666666667	3.27872733128517	0	0.0461594147064955	3.07565433653132
1300	8	Q362_t3_u14	80.8181818181818	9.26666666666667	3.17361893686142	0	0.0533299232893703	2.93125769278487
1300	8	Q362_t3_u15	131.884615384615	13.6333333333333	3.27597989443819	0	0.0372648742127937	3.28970410613268
1300	8	Q367_t1_u2	59.90625	34.3	3.23377784353654	0	0.0718353295094905	2.63337886949732
1300	8	Q367_t1_u3	95.46	44.1333333333333	3.27927609661934	0	0.0596818167811071	2.8187278815073
